id,alias,aliases,price_num,price_num_imputado,phone,address,rating,review_count,transactions,image_url,url,location.zip_code,coordinates.longitude,coordinates.latitude
oSI2djSdl7KjNGwb7PDWCg,lao-peng-you-chicago,['chinese'],2,False,18722068624,2020 W Chicago Ave,4.2,372,['pickup'],https://s3-media0.fl.yelpcdn.com/bphoto/IDjk5yLfYfNFtH-ed6VtNQ/o.jpg,https://www.yelp.com/biz/lao-peng-you-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.67786167,41.89610667
4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,"['newamerican', 'breakfast_brunch', 'desserts']",2,False,17734899554,2537 N Kedzie Blvd,4.3,2387,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/xNG0MnCEP_EUjFYuu3VJBg/o.jpg,https://www.yelp.com/biz/lula-cafe-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.706845233929,41.927668036295
RnR_zPbkVcG9G52hgYov_g,maharaj-indian-grill-chicago-2,"['indpak', 'bars']",2,False,13128775376,"333 S State St, Ste C 13",4.5,267,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/r9U6S3k4GA958k99K3qblw/o.jpg,https://www.yelp.com/biz/maharaj-indian-grill-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60604,-87.62720908557776,41.87709215177034
U9D0vqEP4QrJfJYs8mr3DA,oiistar-chicago,"['asianfusion', 'ramen']",2,False,17733608791,1385 N Milwaukee Ave,4.2,1201,[],https://s3-media0.fl.yelpcdn.com/bphoto/BGAE5fADp08ynuorOJXMSw/o.jpg,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.67210403709154,41.90708880046081
6W7GXCT5CLSN6riQlmSe2w,3-asian-sisters-chicago,['vietnamese'],2,True,13129550011,818 West Fullerton Ave,4.9,22,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/UkbU1IAtGpbsac0uEYo8tQ/o.jpg,https://www.yelp.com/biz/3-asian-sisters-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.649683,41.925604
J553xKA41NRmEROrQ1R_6w,wagyu-house-chicago-chicago-3,"['hotpot', 'japanese', 'bbq']",4,False,14647688224,1147 S Delano Ct E,4.4,736,"['restaurant_reservation', 'pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/Z3ZYwjxP1HYuiOpBN3TEtA/o.jpg,https://www.yelp.com/biz/wagyu-house-chicago-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60605,-87.63217,41.86824
VH6O_2qSPkTme_s-1Y1nXQ,trike-noodle-chicago,"['thai', 'asianfusion']",2,False,17733608288,2339 N Milwaukee Ave,4.5,180,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/B4gkadXkjXOO0V4sPsFuZQ/o.jpg,https://www.yelp.com/biz/trike-noodle-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.69854620758457,41.9238472891421
i2IertfmCglGxRGjj979_A,cariño-chicago-3,"['latin', 'tacos']",2,True,13127226838,4662 N Broadway,5.0,24,[],https://s3-media0.fl.yelpcdn.com/bphoto/WKtoalzwO8zQrMFrUt_x0A/o.jpg,https://www.yelp.com/biz/cari%C3%B1o-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60640,-87.65875104814768,41.966921813462
a2ogrDeg0HwwzlLIj3x-Qg,boonies-filipino-restaurant-chicago,['filipino'],2,True,17089908886,4337 N Western Ave,4.5,198,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/5PU1i83ppBEO31qzss1Y0w/o.jpg,https://www.yelp.com/biz/boonies-filipino-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60618,-87.68828,41.96063
Ki9_2R3o8kGtOBfJh1nrWg,hiro-izakaya-chicago,"['bars', 'izakaya']",3,True,0,1600 W Chicago Ave,4.1,14,[],https://s3-media0.fl.yelpcdn.com/bphoto/bYOO7RruxV9Tl3Hv-ZDAYg/o.jpg,https://www.yelp.com/biz/hiro-izakaya-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.66753327101469,41.89629251797387
RNsldUTu1LKKcRZYPw3gjA,kapitan-chicago-2,"['asianfusion', 'malaysian', 'singaporean']",2,True,17736612281,2142 N Clybourn Ave,4.3,143,"['restaurant_reservation', 'pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/b4gIC95VQryNqSQRtHn7YQ/o.jpg,https://www.yelp.com/biz/kapitan-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.66261,41.92008
Bg7IkuTlqVh_Ezik1gA7yg,siam-thai-eatery-chicago,['thai'],2,True,13127636193,1329 S Michigan Ave,4.4,83,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/zHu_n1tnmvUPZukCyM_nig/o.jpg,https://www.yelp.com/biz/siam-thai-eatery-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60605,-87.623699,41.864942
fJkO3cfnNXrLIoYYGBX7_g,table-donkey-and-stick-chicago,"['modern_european', 'wine_bars', 'cocktailbars']",2,False,17734868525,2728 W Armitage Ave,4.1,525,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/PVHfLsqmHfL6sPZLlqjcrg/o.jpg,https://www.yelp.com/biz/table-donkey-and-stick-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.695965,41.91775
oFpi7EtXFUbzb1QfDLk2JA,le-sud-mediterranean-kitchen-chicago,"['mediterranean', 'french', 'brasseries']",3,False,17738571985,2301 W Roscoe St,4.3,364,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/pNNTHbjn5nurjwIMH2GTlw/o.jpg,https://www.yelp.com/biz/le-sud-mediterranean-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60618,-87.68587,41.94285
2XauFxxBwl5YAhJHJLpd7g,krasa-chicago,"['burgers', 'bars', 'mediterranean']",2,False,17739048608,1141 N Ashland Ave,4.4,170,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/MYnqXVkJqOKLSELgm9RmZQ/o.jpg,https://www.yelp.com/biz/krasa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.66721447116393,41.9028
hBb2RcUVumohfY2kbGKvKQ,hide-seek-chicago,"['newamerican', 'cocktailbars', 'breakfast_brunch']",2,True,13126808217,838 W Randolph St,4.0,348,[],https://s3-media0.fl.yelpcdn.com/bphoto/8UE4oaEPP8BGpky_uFBYSQ/o.jpg,https://www.yelp.com/biz/hide-seek-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60607,-87.648983,41.884684
IXnJpXNimib2ojhMOsyvDw,pandan-chicago,"['cocktailbars', 'filipino']",2,True,13125862000,"1112 N State St, Fl 18",4.4,49,[],https://s3-media0.fl.yelpcdn.com/bphoto/1EEHpEH8xY4SO5uCp2IYkg/o.jpg,https://www.yelp.com/biz/pandan-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60610,-87.6289,41.90241
5O_UGfc_aZf_Y0Q5audAhg,mogadishu-restaurant-chicago-2,"['african', 'somali']",1,False,13122651850,931 N Orleans St,4.6,161,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/AtTl3f2_sEEEwWwbz3f9gw/o.jpg,https://www.yelp.com/biz/mogadishu-restaurant-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60610,-87.6368449225973,41.9000224550849
LbMsIta2kx4C9R-vs3VPQg,mabu-generation-chicago,"['asianfusion', 'taiwanese', 'icecream']",2,False,13125616228,2022 S Archer Ave,4.4,42,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/fivamQHot8uUNWaM6M9hhQ/o.jpg,https://www.yelp.com/biz/mabu-generation-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60616,-87.632218,41.854587
nO8Yrt4l4JLSvCAkkwrk1Q,gyu-kaku-japanese-bbq-chicago,"['japanese', 'bbq', 'asianfusion']",2,False,18723273323,210 E Ohio St,4.2,1991,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/-Kvnw2I-Ssa-Qr5vx-ASxQ/o.jpg,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60611,-87.62223,41.89281
qUhMEd8oDAwGqBEF9mNKFQ,andros-taverna-chicago-2,"['greek', 'mediterranean', 'seafood']",3,True,17733651900,2542 N Milwaukee,4.2,411,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/9cU1pZR7hxaSf_zh4ZG4IQ/o.jpg,https://www.yelp.com/biz/andros-taverna-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.7049751842139,41.92733834914246
y8jVBaHh8ntYkVqDXpsi1Q,cafe-ba-ba-reeba-chicago-3,"['spanish', 'tapas', 'venues']",2,False,17739355000,2024 N Halsted St,4.3,5097,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/Bt1IJYcn-wPKsXNIwZye2g/o.jpg,https://www.yelp.com/biz/cafe-ba-ba-reeba-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.648687,41.918984
cKZNbMvoqJaUe7n6lf6i7w,wildberry-pancakes-and-cafe-chicago-2,"['pancakes', 'waffles', 'cafes']",2,False,13129389777,130 E Randolph St,4.4,10082,"['restaurant_reservation', 'pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/sYdVm-TtBqdjkgVGXmRSXg/o.jpg,https://www.yelp.com/biz/wildberry-pancakes-and-cafe-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60601,-87.623143,41.884944
lgdxwmfYeHFd-BVhZnTGfQ,eden-chicago-11,"['newamerican', 'breakfast_brunch', 'wine_bars']",3,False,13123662294,2734 W Roscoe St,4.5,417,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/IK2TLT-kd-BM_M1wp9M_xQ/o.jpg,https://www.yelp.com/biz/eden-chicago-11?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60618,-87.69673,41.942973
2tKMs0DbdxPSl2JeCJUEKw,joes-seafood-prime-steak-and-stone-crab-chicago,"['seafood', 'steak']",3,False,13123795637,60 E Grand Ave,4.4,3171,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/sT2sGix3VyLCAi2Znon5Dw/o.jpg,https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60611,-87.62563823270841,41.8919748486292
FAU38tkxA6vjhKWEKUQ76Q,carpenter-street-chicago,"['cocktailbars', 'tradamerican']",2,True,13129000550,111 N Carpenter St,4.2,89,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/MGOQFCmnaXvkmng32_7GEQ/o.jpg,https://www.yelp.com/biz/carpenter-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60607,-87.65304,41.8834
Xs7VQkl9cFTWQqmq69UvuQ,barrio-chicago,"['mexican', 'cocktailbars', 'sandwiches']",2,False,13129409900,65 W Kinzie St,4.1,1362,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/-ZPnVnbNPPySps5zC-aM1g/o.jpg,https://www.yelp.com/biz/barrio-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.63043519613944,41.88904567189383
RYL719GudcA7-PeLE6iyCw,seoul-taco-chicago-2,"['korean', 'mexican', 'asianfusion']",2,False,13122651607,738 N Clark St,4.1,955,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/ZkJzQLbsuE1kgyCGjn-zsQ/o.jpg,https://www.yelp.com/biz/seoul-taco-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.63160681366912,41.89603204706323
Hi1X8HXvWlfHXmCryZbR-w,el-xangarrito-chicago,['mexican'],2,True,17737548069,4811 N Rockwell St,4.8,204,['pickup'],https://s3-media0.fl.yelpcdn.com/bphoto/Bsjt6ykQ4TR4O_RDeSdHdA/o.jpg,https://www.yelp.com/biz/el-xangarrito-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60625,-87.69363,41.96895
gAp38M1cLRkFHbemMhaNAQ,le-bouchon-chicago,['french'],3,False,17738626600,1958 N Damen Ave,4.0,800,['pickup'],https://s3-media0.fl.yelpcdn.com/bphoto/EklckkW7lhiwtBelw5g7tg/o.jpg,https://www.yelp.com/biz/le-bouchon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.67792,41.91756
zIXZtgiir9CVF-iZeeAvaQ,ramen-san-chicago,['ramen'],2,False,13123779950,59 W Hubbard St,3.9,3196,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/mnRmHJoFjVjrn_1Uds-hrg/o.jpg,https://www.yelp.com/biz/ramen-san-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.630293,41.889798
Dq3XDm__M6Tnnr-eUIqU0A,ciro-oak-park-4,['italian'],3,True,13128996059,1048 pleasant st,5.0,39,['pickup'],https://s3-media0.fl.yelpcdn.com/bphoto/5hwoZ-P8dMTk_Ef8lLUcKw/o.jpg,https://www.yelp.com/biz/ciro-oak-park-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60302,-87.8020947,41.8858592
citeIqYkNH4BG5EjQKxa4g,faiza-chicago,"['salad', 'soup', 'kebab']",2,True,12244188771,3315 W Bryn Mawr Ave,4.8,28,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/wGUsMkY7zapdDVR6boYw4Q/o.jpg,https://www.yelp.com/biz/faiza-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60659,-87.71197220580845,41.98304482309459
V7czhWWgCwo8b7dNzH2mEQ,costera-cocina-tulum-chicago,['mexican'],2,True,13123000774,850 W Fulton Market,4.0,264,[],https://s3-media0.fl.yelpcdn.com/bphoto/4rm2nAElOsoPQcLlxJ7wCA/o.jpg,https://www.yelp.com/biz/costera-cocina-tulum-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60607,-87.6494785,41.88703709267358
14dFm81gm4Kb8C0nd7wcmQ,doc-bs-restaurant-bar-chicago-3,"['newamerican', 'cocktailbars', 'wine_bars']",2,False,13126261300,100 E Walton St,4.3,1051,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/Qcy5fJscB_tnJwPePy2oJA/o.jpg,https://www.yelp.com/biz/doc-bs-restaurant-bar-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60611,-87.625163,41.900246
D3tJ-N85kZddAwetQHTpkQ,dell-rooster-chicago-chicago,"['latin', 'breakfast_brunch', 'sandwiches']",2,False,13125263109,1825 W Chicago Ave,4.8,162,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/QE9BQDVzPITpr5gly1QVKQ/o.jpg,https://www.yelp.com/biz/dell-rooster-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.67324000597,41.89575636351244
Rn3o8GcYBPFJX5MWJn0r1Q,roberts-pizza-and-dough-chicago,['pizza'],2,False,13122651328,465 N McClurg Ct,4.4,1106,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/0KtoeKbMGdR0d_0DfLZ2dw/o.jpg,https://www.yelp.com/biz/roberts-pizza-and-dough-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60611,-87.61645117256026,41.89056989999944
z6oM4x5zFSbPkXuGjhdXBg,dhanteraz-indian-fusion-chicago,['indpak'],2,True,17737998585,2116 W Roscoe St,4.7,64,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/d67HJwVUg3aRRLMT421S5A/o.jpg,https://www.yelp.com/biz/dhanteraz-indian-fusion-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60618,-87.6816872,41.94343756900504
c6Mpi_TsS1iKrS1hyRsFxw,cafe-nova-chicago,"['srilankan', 'indpak']",2,False,17736750736,6431 N Sheridan Rd,4.6,74,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/t2C795FPkzdk3o16IaXF8g/o.jpg,https://www.yelp.com/biz/cafe-nova-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60626,-87.660308,41.99926
6VbYWv_cm7AbBkz1hBlq_w,il-carciofo-chicago-2,"['italian', 'desserts', 'wine_bars']",3,True,18722745862,1045 W Fulton St,3.9,106,[],https://s3-media0.fl.yelpcdn.com/bphoto/A226GE_zW-oiq0gmuL0eGw/o.jpg,https://www.yelp.com/biz/il-carciofo-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60607,-87.6539831,41.8864536
56HWQzYO2hLhREjlmq6tGg,tryzub-ukrainian-kitchen-chicago,"['ukrainian', 'breakfast_brunch', 'venues']",2,False,17736988624,2201 W Chicago Ave,4.4,354,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/qgepYlDyMwKCaS5Yjl69qA/o.jpg,https://www.yelp.com/biz/tryzub-ukrainian-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.6819438,41.8958059
